Run Number,Well,Time - DROP,CP - DROP (psi),TP - DROP (psi),LP - DROP (psi),Liquid Load - DROP (psi),Fluid in Tubing - DROP (bbl),Time - ARRIVING,CP - ARRIVING (psi),TP - ARRIVING (psi),LP - ARRIVING (psi),Lift Pressure - ARRIVING (psi),Lift Factor - ARRIVING,Rise Time (m),Rise Velocity (fpm),Open Duration (m),Close Duration (m),Gas,GasRate,Fluidrate (bbl/m),Lift Pressure - DROP (psi),UpwardRate (psi/m)
189,Anderson_East_2-35,1/20/2025 23:30,288.0,72.0,56.49,216.0,2.76,1/20/2025 23:17,292.0,116.0,52.4,239.6,1.36,8.116666667,555.523614,12.6,0.85,0.15,0.011904761904761904,0.21904761904761905,231.51,9.517647058823533
188,Anderson_East_2-35,1/20/2025 23:16,293.0,65.0,53.17,228.0,2.91,1/20/2025 23:01,292.0,145.0,53.85,238.15,1.62,11.25,400.8,14.98333333,0.766666667,0.13,0.008676307009716642,0.19421579537134945,239.82999999999998,-2.1913043468733178
184,Anderson_East_2-35,1/20/2025 20:15,294.0,73.0,52.59,221.0,2.82,1/20/2025 20:01,296.0,130.0,53.61,242.39,1.46,10.6,425.3773585,14.6,0.833333333,0.18,0.012328767123287671,0.19315068493150683,241.41,1.1760000004703877
183,Anderson_East_2-35,1/20/2025 20:00,297.0,73.0,57.95,224.0,2.86,1/20/2025 19:47,296.0,126.0,49.14,246.86,1.45,8.666666667,520.2692308,13.0,0.85,0.13,0.01,0.22,239.05,9.18823529411765
172,Anderson_East_2-35,1/20/2025 14:19,303.0,79.0,66.95,224.0,2.86,1/20/2025 14:05,304.0,111.0,62.99,241.01,1.25,7.3,617.6712329,13.4,0.783333333,0.16,0.011940298507462687,0.2134328358208955,236.05,6.331914896311427
171,Anderson_East_2-35,1/20/2025 14:04,301.0,79.0,64.81,222.0,2.83,1/20/2025 13:51,299.0,142.0,64.61,234.39,1.49,8.933333333,504.738806,13.11666667,0.783333333,0.1,0.0076238881810358605,0.21575603552331485,236.19,-2.2978723414033646
167,Anderson_East_2-35,1/19/2025 22:32,298.0,79.0,61.8,219.0,2.79,1/19/2025 22:26,295.0,215.0,173.9,121.1,1.51,4.116666667,1095.303644,6.466666667,0.783333333,0.1,0.015463917524976088,0.4314432989468328,236.2,-146.936170275292
166,Anderson_East_2-35,1/19/2025 22:25,293.0,190.0,181.95,103.0,1.31,1/19/2025 22:18,304.0,205.0,165.71,138.29,1.4,4.133333333,1090.887097,7.2,0.833333333,0.14,0.019444444444444445,0.18194444444444444,111.05000000000001,32.688000013075175
165,Anderson_East_2-35,1/19/2025 22:17,295.0,184.0,175.78,111.0,1.42,1/19/2025 22:15,304.0,198.0,159.1,144.9,1.37,0.433333333,10405.38462,1.616666667,0.85,0.1,0.061855670090339036,0.8783505152828143,119.22,30.211764705882363
164,Anderson_East_2-35,1/19/2025 22:15,303.0,173.0,165.48,130.0,1.66,1/19/2025 22:08,298.0,184.0,156.27,141.73,1.24,5.833333333,772.9714286,6.85,0.85,0.11,0.016058394160583942,0.24233576642335766,137.52,4.952941176470564
163,Anderson_East_2-35,1/19/2025 22:07,304.0,167.0,159.45,137.0,1.75,1/19/2025 21:55,293.0,200.0,136.33,156.67,1.68,8.3,543.253012,11.78333333,0.833333333,0.08,0.00678925035552737,0.1485148515271612,144.55,14.544000005817571
